Timestamp,Verdict,BPM,Confidence,Pulse
15:15:23,REAL,73 BPM,87%,STABLE
15:15:24,REAL,73 BPM,87%,STABLE
15:15:24,REAL,73 BPM,87%,STABLE
15:15:24,REAL,73 BPM,87%,STABLE
15:15:25,REAL,73 BPM,87%,STABLE
15:15:25,REAL,73 BPM,87%,STABLE
15:15:26,REAL,73 BPM,87%,STABLE
15:15:26,REAL,73 BPM,87%,STABLE
15:15:26,REAL,73 BPM,87%,STABLE
15:15:27,REAL,73 BPM,87%,STABLE
15:15:27,REAL,73 BPM,87%,STABLE
15:15:27,REAL,73 BPM,87%,STABLE
15:15:28,REAL,73 BPM,87%,STABLE
15:15:28,REAL,73 BPM,87%,STABLE
15:15:28,REAL,73 BPM,87%,STABLE
15:15:29,REAL,73 BPM,87%,STABLE
15:15:29,REAL,73 BPM,87%,STABLE
15:15:30,REAL,73 BPM,87%,STABLE
15:15:30,REAL,73 BPM,87%,STABLE
15:15:30,REAL,73 BPM,87%,STABLE
15:15:31,REAL,73 BPM,87%,STABLE
15:15:31,REAL,73 BPM,87%,STABLE
15:15:31,REAL,73 BPM,87%,STABLE
15:15:32,REAL,73 BPM,87%,STABLE
15:15:32,REAL,73 BPM,87%,STABLE
15:15:33,REAL,73 BPM,87%,STABLE
15:15:33,REAL,73 BPM,87%,STABLE
15:15:33,REAL,73 BPM,87%,STABLE
15:15:34,REAL,73 BPM,87%,STABLE
15:15:34,REAL,73 BPM,87%,STABLE
15:15:35,REAL,73 BPM,87%,STABLE
15:15:35,REAL,73 BPM,87%,STABLE
15:15:35,REAL,73 BPM,87%,STABLE
15:15:36,REAL,73 BPM,87%,STABLE
15:15:37,REAL,73 BPM,87%,STABLE
15:15:37,REAL,73 BPM,87%,STABLE
15:15:37,REAL,73 BPM,87%,STABLE
15:15:38,REAL,73 BPM,87%,STABLE
15:15:38,REAL,73 BPM,87%,STABLE
15:15:39,REAL,73 BPM,87%,STABLE
15:15:39,REAL,73 BPM,87%,STABLE
15:15:39,REAL,73 BPM,87%,STABLE
15:15:40,REAL,73 BPM,87%,STABLE
15:15:40,REAL,73 BPM,87%,STABLE
15:15:41,REAL,73 BPM,87%,STABLE
15:15:41,REAL,73 BPM,87%,STABLE
15:15:41,REAL,73 BPM,87%,STABLE
15:15:42,REAL,73 BPM,87%,STABLE
15:15:42,REAL,73 BPM,87%,STABLE
15:15:42,REAL,73 BPM,87%,STABLE
15:15:43,REAL,73 BPM,87%,STABLE
15:15:43,REAL,73 BPM,87%,STABLE
15:15:44,REAL,73 BPM,87%,STABLE
15:15:44,REAL,73 BPM,87%,STABLE
15:15:44,REAL,73 BPM,87%,STABLE
15:15:45,REAL,73 BPM,87%,STABLE
15:15:45,REAL,73 BPM,87%,STABLE
15:15:46,REAL,73 BPM,87%,STABLE
15:15:46,REAL,73 BPM,87%,STABLE
15:15:46,REAL,73 BPM,87%,STABLE
15:15:47,REAL,73 BPM,87%,STABLE
15:15:47,REAL,73 BPM,87%,STABLE
15:15:48,REAL,73 BPM,87%,STABLE
15:15:48,REAL,73 BPM,87%,STABLE
15:15:48,REAL,73 BPM,87%,STABLE
15:15:49,REAL,73 BPM,87%,STABLE
15:15:49,REAL,73 BPM,87%,STABLE
15:15:50,REAL,73 BPM,87%,STABLE
15:15:50,REAL,73 BPM,87%,STABLE
15:15:50,REAL,73 BPM,87%,STABLE
15:15:51,REAL,73 BPM,87%,STABLE
15:15:51,REAL,73 BPM,87%,STABLE
15:15:51,REAL,73 BPM,87%,STABLE
15:15:52,REAL,73 BPM,87%,STABLE
15:15:52,REAL,73 BPM,87%,STABLE
15:15:53,REAL,73 BPM,87%,STABLE
15:15:53,REAL,73 BPM,87%,STABLE
15:15:53,REAL,73 BPM,87%,STABLE
15:15:54,REAL,73 BPM,87%,STABLE
15:15:54,REAL,73 BPM,87%,STABLE
15:15:54,REAL,73 BPM,87%,STABLE
15:15:55,REAL,73 BPM,87%,STABLE
15:15:55,REAL,73 BPM,87%,STABLE
15:15:56,REAL,73 BPM,87%,STABLE
15:15:56,REAL,73 BPM,87%,STABLE
15:15:56,REAL,73 BPM,87%,STABLE
15:15:57,REAL,73 BPM,87%,STABLE
15:15:57,REAL,73 BPM,87%,STABLE
15:15:57,REAL,73 BPM,87%,STABLE
15:15:58,REAL,73 BPM,87%,STABLE
15:15:58,REAL,73 BPM,87%,STABLE
15:15:59,REAL,73 BPM,87%,STABLE
15:15:59,REAL,73 BPM,87%,STABLE
15:15:59,REAL,73 BPM,87%,STABLE
15:16:00,REAL,73 BPM,87%,STABLE
15:16:00,REAL,73 BPM,87%,STABLE
15:16:00,REAL,73 BPM,87%,STABLE
15:16:01,REAL,73 BPM,87%,STABLE
15:16:01,REAL,73 BPM,87%,STABLE
15:16:01,REAL,73 BPM,87%,STABLE
15:16:02,REAL,73 BPM,87%,STABLE
15:16:02,REAL,73 BPM,87%,STABLE
15:16:02,REAL,73 BPM,87%,STABLE
15:16:03,REAL,73 BPM,87%,STABLE
15:16:03,REAL,73 BPM,87%,STABLE
15:16:04,REAL,73 BPM,87%,STABLE
15:16:04,REAL,73 BPM,87%,STABLE
15:16:04,REAL,73 BPM,87%,STABLE
15:16:05,REAL,73 BPM,87%,STABLE
15:16:06,REAL,73 BPM,87%,STABLE
15:16:06,REAL,73 BPM,87%,STABLE
15:16:06,REAL,73 BPM,87%,STABLE
15:16:07,REAL,73 BPM,87%,STABLE
15:16:07,REAL,73 BPM,87%,STABLE
15:16:08,REAL,73 BPM,87%,STABLE
15:16:08,REAL,73 BPM,87%,STABLE
15:16:08,REAL,73 BPM,87%,STABLE
15:16:09,REAL,73 BPM,87%,STABLE
15:16:09,REAL,73 BPM,87%,STABLE
15:16:09,REAL,73 BPM,87%,STABLE
15:16:10,REAL,73 BPM,87%,STABLE
15:16:10,REAL,73 BPM,87%,STABLE
15:16:11,REAL,73 BPM,87%,STABLE
15:16:11,REAL,73 BPM,87%,STABLE
15:16:11,REAL,73 BPM,87%,STABLE
15:16:12,REAL,73 BPM,87%,STABLE
15:16:12,REAL,73 BPM,87%,STABLE
15:16:12,REAL,73 BPM,87%,STABLE
15:16:13,REAL,73 BPM,87%,STABLE
15:16:13,REAL,73 BPM,87%,STABLE
15:16:13,REAL,73 BPM,87%,STABLE
15:16:14,REAL,73 BPM,87%,STABLE
15:16:14,REAL,73 BPM,87%,STABLE
15:16:15,REAL,73 BPM,87%,STABLE
15:16:15,REAL,73 BPM,87%,STABLE
15:16:15,REAL,73 BPM,87%,STABLE
15:16:16,REAL,73 BPM,87%,STABLE
15:16:16,REAL,73 BPM,87%,STABLE
15:16:16,REAL,73 BPM,87%,STABLE
15:16:17,REAL,73 BPM,87%,STABLE
15:16:17,REAL,73 BPM,87%,STABLE
15:16:18,REAL,73 BPM,87%,STABLE
15:16:18,REAL,73 BPM,87%,STABLE
15:16:18,REAL,73 BPM,87%,STABLE
15:16:19,REAL,73 BPM,87%,STABLE
15:16:19,REAL,73 BPM,87%,STABLE
15:16:19,REAL,73 BPM,87%,STABLE
15:16:20,REAL,73 BPM,87%,STABLE
15:16:20,REAL,73 BPM,87%,STABLE
15:16:21,REAL,73 BPM,87%,STABLE
15:16:21,REAL,73 BPM,87%,STABLE
15:16:21,REAL,73 BPM,87%,STABLE
15:16:22,REAL,73 BPM,87%,STABLE
15:16:22,REAL,73 BPM,87%,STABLE
15:16:23,REAL,73 BPM,87%,STABLE
15:16:23,REAL,73 BPM,87%,STABLE
15:16:23,REAL,73 BPM,87%,STABLE
15:16:24,REAL,73 BPM,87%,STABLE
15:16:24,REAL,73 BPM,87%,STABLE
15:16:24,REAL,73 BPM,87%,STABLE
15:16:25,REAL,73 BPM,87%,STABLE
15:16:25,REAL,73 BPM,87%,STABLE
15:16:26,REAL,73 BPM,87%,STABLE
15:16:26,REAL,73 BPM,87%,STABLE
15:16:26,REAL,73 BPM,87%,STABLE
15:16:27,REAL,73 BPM,87%,STABLE
15:16:27,REAL,73 BPM,87%,STABLE
15:16:27,REAL,73 BPM,87%,STABLE
15:16:28,REAL,73 BPM,87%,STABLE
15:16:28,REAL,73 BPM,87%,STABLE
15:16:29,REAL,73 BPM,87%,STABLE
15:16:29,REAL,73 BPM,87%,STABLE
15:16:29,REAL,73 BPM,87%,STABLE
15:16:30,REAL,73 BPM,87%,STABLE
15:16:30,REAL,73 BPM,87%,STABLE
15:16:30,REAL,73 BPM,87%,STABLE
15:16:31,REAL,73 BPM,87%,STABLE
15:16:31,REAL,73 BPM,87%,STABLE
15:16:32,REAL,73 BPM,87%,STABLE
15:16:32,REAL,73 BPM,87%,STABLE
15:16:33,REAL,73 BPM,87%,STABLE
15:16:33,REAL,73 BPM,87%,STABLE
15:16:33,REAL,73 BPM,87%,STABLE
15:16:34,REAL,73 BPM,87%,STABLE
15:16:34,REAL,73 BPM,87%,STABLE
15:16:34,REAL,73 BPM,87%,STABLE
15:16:36,REAL,73 BPM,87%,STABLE
15:16:36,REAL,73 BPM,87%,STABLE
15:16:37,REAL,73 BPM,87%,STABLE
15:16:37,REAL,73 BPM,87%,STABLE
15:16:37,REAL,73 BPM,87%,STABLE
15:16:38,REAL,73 BPM,87%,STABLE
15:16:38,REAL,73 BPM,87%,STABLE
15:16:38,REAL,73 BPM,87%,STABLE
15:16:39,REAL,73 BPM,87%,STABLE
15:16:39,REAL,73 BPM,87%,STABLE
15:16:40,REAL,73 BPM,87%,STABLE
15:16:40,REAL,73 BPM,87%,STABLE
15:16:40,REAL,73 BPM,87%,STABLE
15:16:41,REAL,73 BPM,87%,STABLE
15:16:41,REAL,73 BPM,87%,STABLE
15:16:41,REAL,73 BPM,87%,STABLE
15:16:42,REAL,73 BPM,87%,STABLE
15:16:42,REAL,73 BPM,87%,STABLE
15:16:43,REAL,73 BPM,87%,STABLE
15:16:43,REAL,73 BPM,87%,STABLE
15:16:43,REAL,73 BPM,87%,STABLE
15:16:44,REAL,73 BPM,87%,STABLE
15:16:44,REAL,73 BPM,87%,STABLE
15:16:45,REAL,73 BPM,87%,STABLE
15:16:45,REAL,73 BPM,87%,STABLE
15:16:45,REAL,73 BPM,87%,STABLE
15:16:46,REAL,73 BPM,87%,STABLE
15:16:46,REAL,73 BPM,87%,STABLE
15:16:47,REAL,73 BPM,87%,STABLE
15:16:47,REAL,73 BPM,87%,STABLE
15:16:47,REAL,73 BPM,87%,STABLE
15:16:48,REAL,73 BPM,87%,STABLE
15:16:48,REAL,73 BPM,87%,STABLE
15:16:48,REAL,73 BPM,87%,STABLE
15:16:49,REAL,73 BPM,87%,STABLE
15:16:49,REAL,73 BPM,87%,STABLE
15:16:50,REAL,73 BPM,87%,STABLE
15:16:50,REAL,73 BPM,87%,STABLE
15:16:50,REAL,73 BPM,87%,STABLE
15:16:51,REAL,73 BPM,87%,STABLE
15:16:51,REAL,73 BPM,87%,STABLE
15:16:52,REAL,73 BPM,87%,STABLE
15:16:52,REAL,73 BPM,87%,STABLE
15:16:52,REAL,73 BPM,87%,STABLE
15:16:53,REAL,73 BPM,87%,STABLE
15:16:53,REAL,73 BPM,87%,STABLE
15:16:54,REAL,73 BPM,87%,STABLE
15:16:54,REAL,73 BPM,87%,STABLE
15:16:54,REAL,73 BPM,87%,STABLE
15:16:55,REAL,73 BPM,87%,STABLE
15:16:55,REAL,73 BPM,87%,STABLE
15:16:56,REAL,73 BPM,87%,STABLE
15:16:56,REAL,73 BPM,87%,STABLE
15:16:56,REAL,73 BPM,87%,STABLE
15:16:57,REAL,73 BPM,87%,STABLE
15:16:57,REAL,73 BPM,87%,STABLE
15:16:57,REAL,73 BPM,87%,STABLE
15:16:58,REAL,73 BPM,87%,STABLE
15:16:58,REAL,73 BPM,87%,STABLE
15:16:59,REAL,73 BPM,87%,STABLE
15:16:59,REAL,73 BPM,87%,STABLE
15:16:59,REAL,73 BPM,87%,STABLE
15:17:00,REAL,73 BPM,87%,STABLE
15:17:00,REAL,73 BPM,87%,STABLE
15:17:01,REAL,73 BPM,87%,STABLE
15:17:01,REAL,73 BPM,87%,STABLE
15:17:01,REAL,73 BPM,87%,STABLE
15:17:02,REAL,73 BPM,87%,STABLE
15:17:02,REAL,73 BPM,87%,STABLE
15:17:03,REAL,73 BPM,87%,STABLE
15:17:03,REAL,73 BPM,87%,STABLE
15:17:03,REAL,73 BPM,87%,STABLE
15:17:04,REAL,73 BPM,87%,STABLE
15:17:04,REAL,73 BPM,87%,STABLE
15:17:05,REAL,73 BPM,87%,STABLE
15:17:05,REAL,73 BPM,87%,STABLE
15:17:05,REAL,73 BPM,87%,STABLE
15:17:07,REAL,73 BPM,87%,STABLE
15:17:07,REAL,73 BPM,87%,STABLE
15:17:08,REAL,73 BPM,87%,STABLE
15:17:08,REAL,73 BPM,87%,STABLE
15:17:08,REAL,73 BPM,87%,STABLE
15:17:09,REAL,73 BPM,87%,STABLE
15:17:09,REAL,73 BPM,87%,STABLE
15:17:10,REAL,73 BPM,87%,STABLE
15:17:10,REAL,73 BPM,87%,STABLE
15:17:10,REAL,73 BPM,87%,STABLE
15:17:11,REAL,73 BPM,87%,STABLE
15:17:11,REAL,73 BPM,87%,STABLE
15:17:12,REAL,73 BPM,87%,STABLE
15:17:12,REAL,73 BPM,87%,STABLE
15:17:12,REAL,73 BPM,87%,STABLE
15:17:13,REAL,73 BPM,87%,STABLE
15:17:13,REAL,73 BPM,87%,STABLE
15:17:14,REAL,73 BPM,87%,STABLE
15:17:14,REAL,73 BPM,87%,STABLE
15:17:14,REAL,73 BPM,87%,STABLE
15:17:15,REAL,73 BPM,87%,STABLE
15:17:15,REAL,73 BPM,87%,STABLE
15:17:15,REAL,73 BPM,87%,STABLE
15:17:16,REAL,73 BPM,87%,STABLE
15:17:16,REAL,73 BPM,87%,STABLE
15:17:17,REAL,73 BPM,87%,STABLE
15:17:17,REAL,73 BPM,87%,STABLE
15:17:17,REAL,73 BPM,87%,STABLE
15:17:18,REAL,73 BPM,87%,STABLE
15:17:18,REAL,73 BPM,87%,STABLE
15:17:18,REAL,73 BPM,87%,STABLE
15:17:19,REAL,73 BPM,87%,STABLE
15:17:19,REAL,73 BPM,87%,STABLE
15:17:20,REAL,73 BPM,87%,STABLE
15:17:20,REAL,73 BPM,87%,STABLE
15:17:20,REAL,73 BPM,87%,STABLE
15:17:21,REAL,73 BPM,87%,STABLE
15:17:21,REAL,73 BPM,87%,STABLE
15:17:21,REAL,73 BPM,87%,STABLE
15:17:21,REAL,73 BPM,87%,STABLE
15:17:22,REAL,73 BPM,87%,STABLE
15:17:22,REAL,73 BPM,87%,STABLE
15:17:22,REAL,73 BPM,87%,STABLE
15:17:22,REAL,73 BPM,87%,STABLE
15:17:23,REAL,73 BPM,87%,STABLE
15:17:23,REAL,73 BPM,87%,STABLE
15:17:23,REAL,73 BPM,87%,STABLE
15:17:24,REAL,73 BPM,87%,STABLE
15:17:24,REAL,73 BPM,87%,STABLE
15:17:24,REAL,73 BPM,87%,STABLE
15:17:24,REAL,73 BPM,87%,STABLE
15:17:25,REAL,73 BPM,87%,STABLE
15:17:25,REAL,73 BPM,87%,STABLE
15:17:25,REAL,73 BPM,87%,STABLE
